AREA_SIZE,x,y,price
500.0,2372035.4332000017,4540716.442599997,3366.6666666666665
115.221,2415072.5496000014,4480859.969899997,
108.0,2415108.649500001,4481091.342200004,
500.0,2548104.973099999,4513443.327,9000.0
500.0,2639199.6928999983,4970682.178499997,4300.0
1513.0,2864530.5001000017,4196725.8002,46903.0
81.0,2879424.1466999985,4989056.359700002,2042.0
15.0,2705655.7556000017,4584051.2324,1800.0
150.0,2717099.2633999996,4581053.574699998,1200.0
15.0,2885288.590599999,4741520.581900001,
300.0,2885484.274500001,4741454.541100003,
890.0,2790061.1323999986,4845317.6000000015,
15.0,2383267.675999999,4529075.175700001,2766.6666666666665
500.0,2379842.7628000006,4531151.798600003,3366.6666666666665
80.0,3002694.2699999996,4403768.887500003,
80.0,3003422.8249000013,4404373.611199997,
80.0,3003680.0282000005,4404503.8741,
80.0,3006254.7729,4405574.322400004,
80.0,3006518.8654000014,4405822.984099999,
80.0,3006749.2212000005,4405947.728100002,
80.0,3007503.5117999986,4406290.704499997,
29.731,2331432.3696999997,4674166.382799998,
69.20100000000001,2331432.403499998,4674153.925899997,
101.491,2660545.3797999993,4621349.853299998,
39.301,2660595.0480000004,4621396.861400001,
72.241,2879526.5018000007,4989038.0704,1821.0
300.0,2548301.034400001,4459324.746799998,2250.0
20.0,2826823.709399998,4206993.588200003,5050.0
200.0,2814243.7967000008,4161684.189000003,1800.0
480.0,2534846.6668,4844523.184900001,
350.0,2538671.117800001,4840169.1457,2100.0
605.0,2527113.6686000004,4859661.097499996,3630.0
205.0,2637779.6895000003,4966740.225299999,3527.5
14.221,2601607.6832000017,4719370.082900003,113.76
240.0,2878147.100499999,4751585.753200002,
500.0,2789983.4613000005,4849279.112199999,
15.0,2372048.1840000004,4540724.820799999,2566.6666666666665
469.121,2563607.835000001,4389582.828500003,7271.36
300.0,2538289.0185,4404002.817900002,3750.0
40.601,2564621.9153000005,4419458.264200002,507.5
500.0,2539331.7183,4402674.088299997,6000.0
269.711,2547334.076699998,4390096.3347999975,2157.68
499.791,2541623.914000001,4395880.891999997,7496.58
583.0,2864300.0320000015,4198204.3926,18073.0
92.731,2864065.3651,4199156.0678,1947.33
50.0,2863883.398499999,4205055.943400003,4120.0
571.0,2823374.0458000004,4853230.958499998,
60.0,2823505.1713000014,4853296.685400002,
60.0,2822796.1603000015,4849961.870700002,
353.80100000000004,2876499.492800001,4989981.206,3538.0
515.0,2876763.2324,4989928.129600003,6038.0
1500.0,2867290.7441000007,4990035.215899996,6000.0
391.421,2628012.951200001,4646449.4366,3914.2
391.421,2628034.7863,4646458.858999997,3914.2
391.421,2628022.209899999,4646456.571000002,3914.2
45.301,2693339.632100001,4637605.925899997,
135.0,2694776.721999999,4604791.6756,1215.0
200.0,2812389.0326000005,4861675.0066,
40.0,2791028.2628999986,4854414.037100002,
200.0,2824388.9409000017,4866294.655299999,
50.0,2796693.8797000013,4844296.810400002,
1498.101,2878970.774099998,4989227.673299998,15520.32
500.0,2373166.4334999993,4586088.441,3150.0
80.0,3008887.105700001,4406638.741999999,
80.0,3044020.1116000004,4422826.661399998,
80.0,3043752.1776,4423313.706299998,
80.0,3042283.1213000007,4423151.4750000015,
80.0,3039821.1297999993,4423357.373599999,
80.0,3037308.3467999995,4426082.9570999965,
75.0,3038299.6570000015,4424290.778099999,
450.0,2790101.943500001,4845273.218699999,
15.0,2812312.1369999982,4842851.814099997,
200.0,2812299.4122,4842851.766000003,
150.0,2822401.479200002,4851650.3325999975,
1000.0,2863663.6939000003,4989883.1928,
500.0,2864107.8055000007,4989766.2522,
200.0,2831129.5036999993,4868744.6570999995,
40.0,2796154.8955999985,4844407.087099999,
250.0,2809507.9120999984,4844960.079700001,
280.0,2790387.5634999983,4855422.155000001,
15.0,2813626.2104,4858108.709399998,
500.0,2789566.4287,4845620.675300002,
15.0,2809566.8068999983,4844797.078900002,
3.161,2549817.2971,4939517.998400003,5797.54
25.151,2861945.6999999993,4187929.337099999,2060.0
14.991,2861926.697999999,4187983.692500002,25750.0
375.0,2278817.1301000006,4624216.213299997,
200.0,2279804.561999999,4602710.480999999,
15.0,2281336.007100001,4597885.003700003,
309.671,2279772.9499000013,4601341.031199999,
171.991,2280362.1021,4600537.863899998,
15.0,2279531.9723999985,4601953.9859,
490.0,2281158.600499999,4597416.808300003,
120.0,2729264.477600001,4964399.004600003,
3556.0,2756206.513700001,4969655.436700001,
230.0,2754156.3260000013,4954208.657700002,
108.0,2564646.8455,4395618.507200003,2700.0
144.0,2692517.9384999983,4639928.564199999,1152.0
79.98100000000001,2694774.8004,4604810.400200002,719.82
133.871,2694782.7465000004,4604753.916699998,1204.83
65.721,2735292.8698000014,4709198.729599997,657.2
70.0,2739575.3647000007,4979790.663699999,1260.0
200.0,2741487.329,4981376.4016999975,
43.0,2739093.189199999,4954971.016599998,
150.0,2738056.026999999,4956138.813900001,
70.0,2739026.1845999993,4955018.941100001,
350.0,2741437.7534999996,4981314.880400002,
130.0,2738266.8125,4955992.505099997,
,2349868.7608000003,4728333.190700002,
,2314357.7870999984,4687980.475100003,
281.821,2563111.526900001,4609593.433799997,1690.92
47.991,2662705.0612000003,4621172.481299996,
50.0,2306061.0738999993,4680590.830799997,
300.0,2349599.8709999993,4561583.164899997,9450.0
15.0,2350077.5317,4563776.221500002,8033.33
144.311,2349976.4497999996,4563271.445900001,
15.0,2564251.5243999995,4712220.600599997,800.0
200.0,3038277.7826999985,4424329.320799999,
400.0,3003732.273400001,4404525.949000001,
300.0,3003789.158599999,4404545.331500001,
100.0,3004274.4459999986,4404649.640299998,
1.271,2549820.5130000003,4939504.596199997,5797.54
46.041,2923819.3948,4198355.355700001,1381.2
40.0,2923791.963300001,4198586.418799996,3200.0
407.841,2638834.8341999985,4969890.758500002,3466.64
30.681,2550378.3698999994,4939658.8072,797.44
200.0,2824330.9952999987,4866175.659000002,
300.0,2824307.9211999997,4866144.279600002,
15.0,2824413.416999999,4866346.9912,
200.0,2824404.3918000013,4866325.526600003,
500.0,2824401.0216999985,4853516.816600002,
15.0,2824349.1000999995,4853507.911899999,
500.0,2796749.4120000005,4844272.981200002,
15.0,2375510.5923000015,4592636.928000003,710.0
72.0,2564615.5826000012,4395635.619800001,1800.0
137.971,2564576.6039999984,4395668.882600002,1275.0
60.971,2920239.596999999,4169404.8022999982,914.55
205.941,2906890.5656999983,4191426.7689,3089.1
205.941,2906848.5645999983,4191453.8769999966,3089.1
77.0,2859408.142000001,4165838.417300001,1155.0
146.131,2848141.271299999,4164330.882700004,2191.95
200.0,2848103.5199000016,4164332.454599999,3000.0
2.321,2546815.8004,4939000.210199997,1902.94
200.0,2552647.4268999994,4940511.815800004,
300.0,2552649.6515000015,4940500.7918,
15.0,2280648.1512,4623347.348899998,
63.0,2550267.467,4939622.328000002,2730.0
44.301,2546417.2578999996,4939008.615400001,2680.6
58.691,2546353.1279999986,4939004.2858000025,2148.9
12.161,2546364.2076000012,4938996.9287,2148.9
57.0,2546549.182500001,4939015.829700001,926.25
140.0,2637928.4891000018,4967311.996200003,1190.0
15.0,2706413.5502999984,4588297.488399997,2400.0
15.0,2716427.1565999985,4580774.653499998,800.0
200.0,2716422.453400001,4580763.5616,1600.0
15.0,2693149.0471,4606203.625,2400.0
125.0,3004749.0940000005,4404984.977899998,
400.0,3005657.492899999,4405217.347199999,
89.40100000000001,2660748.775199998,4621552.369000003,
86.611,2660495.6097999997,4621312.568800002,
152.931,2663820.4739000015,4620428.374499999,
19.871,2649277.8841000013,4625064.281300001,
50.0,2326094.1229999997,4681558.841200002,1200.0
154.0,2292623.2589999996,4669121.084700003,
40.0,2306189.8297000006,4680395.380800001,
168.0,2293901.2650000006,4668593.749700002,
60.0,2306173.853100002,4681024.162199996,
200.0,2306730.1141000018,4691044.020900004,
15.0,2306223.3235,4680435.2136999965,
10.0,2305271.2437000014,4679308.357699998,
300.031,2725698.643599998,4213951.010600001,12001.2
145.501,2715247.5,4189913.5160000026,1673.25
108.0,2715222.3627000004,4189914.5069999993,1242.0
350.0,2715940.909600001,4189465.598899998,4760.0
85.0,2821151.6052,4496981.7874,
175.401,2822682.076699998,4496434.2272000015,
300.0,2818346.759300001,4504781.570100002,
300.0,2828346.480799999,4499812.706299998,
500.0,2819299.937800002,4497463.554399997,
15.701,2550247.5546999983,4939618.183399998,919.8
36.751000000000005,2729080.930300001,4959824.451499999,
208.0,2749290.7490999997,4979477.742399998,
64.291,2736104.1889000013,4976767.500600003,
300.0,2660861.624699998,4977310.673199996,
500.0,2580320.1719000004,4484239.747400001,7500.0
500.0,2322091.7956999987,4692567.974299997,
500.0,2322091.5320999995,4692575.9388,
500.0,2321777.604600001,4692553.248000003,
500.0,2321769.387699999,4692560.6625000015,
130.441,2573332.6393,4721054.242700003,1043.2
57.401,2584652.1744000018,4595380.4322,
98.471,2610551.543299999,4575600.6303,
15.0,2889760.7644999996,4736961.337099999,
190.0,2847955.331700001,4164340.451200001,1140.0
108.071,2906799.3242999986,4191491.5107000023,1621.05
500.0,2702214.046599999,4212580.978100002,7500.0
500.0,2701970.8154000007,4212660.9366,7500.0
150.0,2631165.9554000013,4195626.371100001,
15.0,2626540.2073,4196091.090000004,3199.995
15.0,2895690.9789000005,4736725.865999997,
15.0,2907615.3192999996,4735071.387900002,
235.851,2836816.5441000015,4352106.317500003,
16.111,2831118.0042000003,4347307.963299997,
210.0,2837119.088199999,4352656.695500001,
377.0,2836638.8205999993,4351831.190700002,
40.0,2759095.625,4220728.8478000015,1480.0
15.0,2709626.3852000013,4211684.350400001,750.0
217.0,2748845.0593000017,4177183.3034999967,3588.0
100.0,2727278.7481999993,4213990.167999998,3000.0
20.0,2748830.1959999986,4220928.870399997,440.0
115.341,2715199.5441999994,4189926.6938999966,1326.41
215.0,2329478.3522000015,4723397.031400003,520.0
54.831,2474498.2465999983,4630317.200300001,
36.791,2474525.2404000014,4630335.265000001,
25.0,2578473.089899998,4474346.876999997,3753.33
330.50100000000003,2632491.7393000014,4232012.087399997,
149.80100000000002,2639685.1636000015,4232762.4021999985,
330.0,2821217.3894999996,4449905.144000001,
300.0,2821240.3803000003,4449897.311300002,
150.0,2824540.468600001,4443637.6215,
165.0,2824751.3599000014,4452554.013300002,
200.0,2821932.712200001,4449510.668700002,
88.0,2822468.756099999,4448768.240900002,
80.0,2308444.7848999985,4631197.765799999,
200.0,2307697.5857999995,4634031.564099997,
50.0,2545619.3561000004,4473237.4177,375.0
29.921000000000003,2412877.983100001,4603754.446800001,
124.671,2412947.521499999,4603925.158799998,
17557.601000000002,2605175.232000001,4742991.225699998,
30.0,2633185.413400002,4863370.309900001,
300.74100000000004,2540613.942499999,4514250.774800003,
14.991,2540665.4395000003,4514721.864,
300.81100000000004,2540546.4409000017,4515147.8693,
419.921,2545396.8588999994,4512705.185000002,
14.881,2545530.3927999996,4512797.010300003,
73.561,2412002.9948000014,4602934.060500003,
39.891000000000005,2412912.7837000005,4603828.971699998,
48.881,2413084.092799999,4604350.761299998,
68.251,2412989.493900001,4604037.060000002,
180.0,2413046.261,4604191.852399997,
256.401,2413036.3398,4604162.693400003,
46.041,2413097.653499998,4604404.790899999,
189.941,2413058.9272000007,4604243.015000001,
34.501000000000005,2412568.6838000007,4603259.451899998,
34.501000000000005,2412552.794,4603240.756200001,
228.481,2412311.7934999987,4603046.763499998,
228.481,2412294.6284999996,4603037.108900003,
158.681,2412223.249699998,4603002.901799999,
10.341,2809462.481899999,4456525.920000002,
500.0,2811032.9492999986,4443006.018700004,
25.0,2799181.0478000008,4450494.364600003,
180.0,2800235.6074,4452201.115099996,
300.0,2809786.5111999996,4440575.8662,
16.201,2808317.3539999984,4439447.166199997,
401.711,2727399.8374000005,4214013.236900002,12051.3
76.09100000000001,2726796.9503999986,4213943.140799999,2282.7000000000003
49.981,2737282.3088000007,4216333.608599998,649.74
160.0,2454510.4268999994,4618525.330200002,
160.0,2454511.6996,4618521.722000003,
222.531,2460578.7030000016,4616579.162900001,
420.371,2819047.3110999987,4498183.927500002,
412.911,2665630.666200001,4540100.555600002,
90.0,2822588.2419000007,4448616.343000002,
250.0,2824418.6182000004,4445867.115099996,
405.0,2823220.0513000004,4446942.164999999,
200.0,2822495.8304000013,4447832.242700003,
400.0,2824780.0599000007,4452820.904600002,
300.0,2828103.0438,4435517.294100001,
311.99100000000004,3141315.5102999993,4363312.555399999,
312.0,3141374.312800002,4363559.890900001,
311.99100000000004,3141391.6275999993,4363630.7258,
300.341,3141578.1229000017,4363715.298900001,
312.511,3141601.6226000004,4363594.716799997,
312.481,3141605.655699998,4363574.739100002,
170.101,2487044.203899998,4602734.857299998,
269.06100000000004,2465493.765900001,4610442.959700003,
269.06100000000004,2465473.168200001,4610439.3103,
216.0,2486900.037799999,4603190.874799997,
216.0,2486887.5901000015,4603188.304700002,
500.0,2799238.6944000013,5005579.823100001,
24.0,2413111.2388999984,4604532.6701000035,
2744.291,2465431.6048999988,4441718.0889,
49.981,3138096.8451999985,4358864.5852999985,
15.0,3133188.5036999993,4331461.832999997,
15.021,2540629.0731999986,4514269.7839,
500.211,2818858.709399998,4498169.2885000035,
1642.091,2661329.957899999,4541059.9771,
596.3910000000001,2201648.0815000013,4809525.811399996,
286.0,2822158.921,4449342.2579,
36.0,2822170.754999999,4449345.769100003,
80.0,2822606.4177,4448568.323700003,
300.0,2824777.1336999983,4452614.9331,
300.0,2758790.851,4219817.770999998,6000.0
250.0,2759022.851300001,4219391.368299998,5250.0
955.561,2837163.035100002,4355651.3330999985,
150.0,2727241.3662,4213989.967299998,4500.0
620.201,2732064.618999999,4214816.2359,8062.6
500.0,2758933.5577999987,4219472.3483000025,
36.0,2734128.3801999986,4215376.9287,
100.0,2710145.538400002,4211685.3116,1000.0
167.64100000000002,2809315.969999999,4440427.7885000035,
74.801,2811407.2886999995,4443732.6000000015,
500.0,2800308.8335000016,4452123.564300001,
193.601,2810714.9761999995,4441135.159900002,
148.161,2835935.0566000007,4349759.2831000015,
320.261,2836904.4098000005,4352260.760600001,
183.161,2836893.667199999,4352243.918200001,
500.0,2729571.2410999984,4214349.187200002,9000.0
500.0,2729283.7661999986,4214306.675999999,9000.0
252.851,2665398.949000001,4760573.609700002,
312.50100000000003,3141715.6215000004,4363359.4296,
126.0,2822434.9334000014,4448808.689300001,
120.0,2822146.206700001,4449357.430100001,
100.0,2824654.2701000012,4453063.397500001,
100.0,2824762.4043000005,4445300.051799998,
482.291,2824446.172699999,4442082.072499998,
120.0,2822364.3088000007,4448890.584399998,
436.741,2836752.3315000013,4352011.411899999,
400.0,2831069.896499999,4347366.7443,
400.0,2821962.400699999,4449494.730999999,
150.0,2825630.0042000003,4440406.217299998,
264.0,2412759.2238,4603517.648599997,
40.0,3022071.1158999987,4409311.625500001,
80.0,3018497.1974,4405865.240699999,
80.0,3020507.2267999984,4407546.142700002,
80.0,3022044.4668999985,4409293.733099997,
80.0,3025379.6136999987,4412689.883500002,
312.0,3141366.3739,4363524.661600001,
500.141,3133540.3200000003,4332210.155599996,
100.0,3002554.7107999995,4403556.725400001,
80.0,3002660.1378999986,4403723.067900002,
864.5010000000001,2727866.839200001,4214087.9651999995,25935.0
265.0,2759033.0544000007,4219385.172499999,5625.0
400.0,2716281.6187000014,4188675.233900003,5440.0
500.0,2758958.488400001,4219434.534000002,
94.211,2811317.3198999986,4443587.2946000025,
282.921,2809172.3682999983,4440330.327299997,
162.401,2810060.947900001,4440554.2754999995,
500.0,2724849.9012,4184745.624300003,3300.0
50.0,2724876.445799999,4184729.283200003,655.0
300.0,2728049.7003999986,4214106.066,5400.0
300.0,2725584.9574000016,4213994.718599997,12000.0
407.0,2716016.1055000015,4189326.090999998,5494.5
300.0,2725613.088300001,4213982.5286,12000.0
200.0,2821960.5194000006,4496121.1052,
128.0,2728974.4948999994,4458523.0363000035,
163.251,2723149.0073000006,4457211.4296,
500.0,2830233.9230999984,4348217.869099997,
500.0,2836974.208999999,4352377.923299998,
391.331,2835900.8137999997,4349683.918799996,
438.641,2837094.0940000005,4352579.18,
27.841,2451916.9026999995,4620538.630599998,
5.671,2452164.2982,4619688.193300001,
16.451,2451904.083000001,4620265.768299997,
28.051,2451906.5023000017,4620324.963100001,
70.0,2464096.1081999987,4613960.875699997,
56.311,2442572.690299999,4625905.1586000025,
74.59100000000001,2462249.264800001,4616106.6884,
500.641,2665503.0405,4540294.556500003,
341.901,2818896.429299999,4498177.255199999,
80.0,3002734.3762000017,4403812.0744,
150.0,3002880.8301,4403971.5852999985,
90.0,3003165.918200001,4404192.768299997,
268.19100000000003,2649399.6625999995,4552271.828400001,
15.0,3137741.898499999,4358656.741499998,
500.0,3138438.4518,4359096.034599997,
499.661,3133845.9668000005,4332613.678300001,
500.151,3133671.174800001,4332397.911399998,
500.161,3133479.2842999995,4332109.200900003,
100.0,2825111.963399999,4444260.9463,
300.0,2821295.3214999996,4449869.570799999,
50.0,2824580.9124,4453098.518700004,
146.401,2658874.922699999,4634842.9771,1463.9
39.361,2564259.782400001,4712209.744599998,705.76
80.01100000000001,2726485.8715999983,4213915.1932,2400.3
500.0,2725887.7534999996,4213890.1479,20000.0
150.0,2759113.3128999993,4219348.651600003,3000.0
149.761,2573838.0988,4787019.7531,
70.0,2758782.7709,4219882.562899999,1400.0
143.0,2758855.5438,4220301.3301,2145.0
943.581,2739187.7727999985,4217068.626500003,12266.54
200.0,2729985.232900001,4214429.756099999,3600.0
243.101,2729217.150800001,4459532.502800003,
